cusec,piece_id,average_prize_buy,number_of_ads_buy,average_prize_rent,number_of_ads_rent,extra_data
piece,Madrid--piece--13-29--,0,0,0,0,
piece,Madrid--piece--13-3--,0,0,0,0,
piece,Madrid--piece--13-30--,0,0,0,0,
piece,Madrid--piece--13-31--,0,0,0,0,
piece,Madrid--piece--13-32--,0,0,0,0,
piece,Madrid--piece--13-33--,0,0,0,0,
piece,Madrid--piece--13-34--,0,0,0,0,
piece,Madrid--piece--13-35--,0,0,0,0,
piece,Madrid--piece--13-36--,0,0,0,0,
piece,Madrid--piece--13-37--,2974.24,16,9.90991,1,
piece,Madrid--piece--13-4--,0,0,0,0,
piece,Madrid--piece--13-5--,0,0,0,0,
piece,Madrid--piece--13-6--,2668.18,2,0,0,
piece,Madrid--piece--13-7--,2863.42,10,11.6742,3,
piece,Madrid--piece--13-8--,2043.79,21,7.18954,3,
piece,Madrid--piece--13-9--,2633.94,20,11.6373,4,
piece,Madrid--piece--14-0--,0,0,0,0,
piece,Madrid--piece--14-1--,0,0,0,0,
piece,Madrid--piece--14-10--,1718.63,17,14.2699,7,
piece,Madrid--piece--14-11--,1324.89,11,15,1,
piece,Madrid--piece--14-12--,0,0,0,0,
piece,Madrid--piece--14-13--,0,0,0,0,
piece,Madrid--piece--14-14--,0,0,0,0,
piece,Madrid--piece--14-15--,0,0,0,0,
piece,Madrid--piece--14-16--,0,0,0,0,
piece,Madrid--piece--14-17--,4632.08,7,16.3316,3,
piece,Madrid--piece--14-18--,4721.4,8,13.8903,5,
piece,Madrid--piece--14-19--,4000.68,7,15.3846,1,
piece,Madrid--piece--14-2--,0,0,0,0,
piece,Madrid--piece--14-20--,4700.91,10,17.6004,2,
piece,Madrid--piece--14-21--,3435.24,8,11.4286,1,
piece,Madrid--piece--14-22--,2891.91,6,12.2917,2,
piece,Madrid--piece--14-23--,3220.94,6,0,0,
piece,Madrid--piece--14-24--,2376.41,18,11.9631,3,
piece,Madrid--piece--14-25--,2312.74,17,14.9079,3,
piece,Madrid--piece--14-26--,1959.62,17,10.567,7,
piece,Madrid--piece--14-27--,1901.54,11,11.3411,5,
piece,Madrid--piece--14-28--,3078.13,5,0,0,
piece,Madrid--piece--14-29--,0,0,0,0,
piece,Madrid--piece--14-3--,0,0,0,0,
piece,Madrid--piece--14-30--,0,0,0,0,
piece,Madrid--piece--14-31--,0,0,0,0,
piece,Madrid--piece--14-32--,0,0,0,0,
piece,Madrid--piece--14-33--,0,0,0,0,
piece,Madrid--piece--14-34--,0,0,0,0,
piece,Madrid--piece--14-35--,0,0,0,0,
piece,Madrid--piece--14-36--,0,0,0,0,
piece,Madrid--piece--14-37--,0,0,0,0,
piece,Madrid--piece--14-4--,0,0,0,0,
piece,Madrid--piece--14-5--,4588.24,1,13.0233,1,
piece,Madrid--piece--14-6--,3711.28,11,11.5068,2,
piece,Madrid--piece--14-7--,2932.14,14,7.2,1,
piece,Madrid--piece--14-8--,2437.07,17,0,0,
piece,Madrid--piece--14-9--,3415.72,26,14.1874,8,
piece,Madrid--piece--15-0--,0,0,0,0,
piece,Madrid--piece--15-1--,0,0,0,0,
piece,Madrid--piece--15-10--,3003.46,6,13.6813,7,
piece,Madrid--piece--15-11--,1969.94,8,10.0108,2,
piece,Madrid--piece--15-12--,0,0,0,0,
piece,Madrid--piece--15-13--,0,0,0,0,
piece,Madrid--piece--15-14--,1988.12,4,14.7059,1,
piece,Madrid--piece--15-15--,7.21129,2,26.6667,1,
piece,Madrid--piece--15-16--,5367.87,3,12.9371,1,
piece,Madrid--piece--15-17--,4128.42,28,18.1285,30,
piece,Madrid--piece--15-18--,2486.78,15,14.594,19,
piece,Madrid--piece--15-19--,4345.6,15,17.9525,13,
piece,Madrid--piece--15-2--,0,0,0,0,
piece,Madrid--piece--15-20--,3486.36,12,17.5939,5,
piece,Madrid--piece--15-21--,3927.71,22,13.6295,11,
piece,Madrid--piece--15-22--,5102.28,8,17.1429,2,
piece,Madrid--piece--15-23--,3801.49,7,12.7232,2,
piece,Madrid--piece--15-24--,2654.77,20,12.0674,6,
piece,Madrid--piece--15-25--,2473.59,28,13.5454,8,
piece,Madrid--piece--15-26--,2277.35,15,14.3137,14,
piece,Madrid--piece--15-27--,0,0,0,0,
